5.860683767956746060e+00
4.427482960589295580e+00
3.949593116830303785e+00
5.129417838739930069e+00
4.346797102867950180e+00
3.815651932420750736e+00
4.157643403305212537e+00
3.547841301710930928e+00
3.072978847082051157e+00
4.771310403361916030e+00
4.035951445657695480e+00
3.493576434090365446e+00
5.017530180524031103e+00
4.402851011677795690e+00
3.936337150661937123e+00
4.683296709082852338e+00
4.058889315246149820e+00
3.601343895082175006e+00
4.928152755886573644e+00
4.445681810813414181e+00
4.096150255207047230e+00
4.855918730788269855e+00
4.401413462304880397e+00
4.045484169399536256e+00
