6.165226245459182408e+00
4.876604504686042674e+00
5.390828648007259360e+00
4.892962221672041423e+00
4.955214113726567504e+00
4.829326717856983642e+00
4.802634328086359261e+00
4.932908177930835691e+00
4.920321507902714053e+00
4.886614374064042643e+00
5.001747730792408753e+00
4.895569006416912394e+00
4.471475224280063721e+00
4.514971273759897485e+00
